,algo,init_type,eval_count,parameters,energy,std,optimizer_name
2953,1,,2954,"{'gammas': array([-2.04594151]), 'betas': array([-0.16470354])}",-0.10806936493535993,0.0,NELDER_MEAD
2954,1,,2955,"{'gammas': array([-2.0107972]), 'betas': array([-0.20964137])}",-0.12247907159246949,0.0,NELDER_MEAD
2955,1,,2956,"{'gammas': array([-2.1328243]), 'betas': array([-0.20840794])}",-0.18558441583210317,0.0,NELDER_MEAD
2956,1,,2957,"{'gammas': array([-2.18920032]), 'betas': array([-0.25242071])}",-0.25609767581168597,0.0,NELDER_MEAD
2957,1,,2958,"{'gammas': array([-2.05789815]), 'betas': array([-0.34291309])}",-0.2454933663815212,0.0,NELDER_MEAD
2958,1,,2959,"{'gammas': array([-2.23630127]), 'betas': array([-0.38569243])}",-0.3910113471140465,0.0,NELDER_MEAD
2959,1,,2960,"{'gammas': array([-2.3490533]), 'betas': array([-0.47371796])}",-0.47480764220372873,0.0,NELDER_MEAD
2960,1,,2961,"{'gammas': array([-2.48035548]), 'betas': array([-0.38322558])}",-0.4652581969828355,0.0,NELDER_MEAD
2961,1,,2962,"{'gammas': array([-2.64020846]), 'betas': array([-0.60452283])}",-0.3886141442763667,0.0,NELDER_MEAD
2962,1,,2963,"{'gammas': array([-2.52745642]), 'betas': array([-0.5164973])}",-0.48068961118965214,0.0,NELDER_MEAD
2963,1,,2964,"{'gammas': array([-2.39615425]), 'betas': array([-0.60698968])}",-0.4505781755925605,0.0,NELDER_MEAD
2964,1,,2965,"{'gammas': array([-2.45930517]), 'betas': array([-0.4391666])}",-0.48685709991711473,0.0,NELDER_MEAD
2965,1,,2966,"{'gammas': array([-2.63770829]), 'betas': array([-0.48194594])}",-0.4494341606486523,0.0,NELDER_MEAD
2966,1,,2967,"{'gammas': array([-2.42121705]), 'betas': array([-0.47577495])}",-0.4896855081798137,0.0,NELDER_MEAD
2967,1,,2968,"{'gammas': array([-2.3530658]), 'betas': array([-0.39844426])}",-0.45034749469654184,0.0,NELDER_MEAD
2968,1,,2969,"{'gammas': array([-2.48385877]), 'betas': array([-0.48698404])}",-0.49135800671950375,0.0,NELDER_MEAD
2969,1,,2970,"{'gammas': array([-2.44577065]), 'betas': array([-0.52359239])}",-0.487360893948026,0.0,NELDER_MEAD
2970,1,,2971,"{'gammas': array([-2.44915428]), 'betas': array([-0.50248594])}",-0.49095521472744696,0.0,NELDER_MEAD
2971,1,,2972,"{'gammas': array([-2.51179599]), 'betas': array([-0.51369503])}",-0.4843301418720575,0.0,NELDER_MEAD
2972,1,,2973,"{'gammas': array([-2.44386179]), 'betas': array([-0.48525497])}",-0.4917841379631973,0.0,NELDER_MEAD
2973,1,,2974,"{'gammas': array([-2.47856628]), 'betas': array([-0.46975307])}",-0.49159577273376215,0.0,NELDER_MEAD
2974,1,,2975,"{'gammas': array([-2.43856929]), 'betas': array([-0.468024])}",-0.4906514829237024,0.0,NELDER_MEAD
2975,1,,2976,"{'gammas': array([-2.4725364]), 'betas': array([-0.48224403])}",-0.49204222189534963,0.0,NELDER_MEAD
2976,1,,2977,"{'gammas': array([-2.43783191]), 'betas': array([-0.49774593])}",-0.49102477654131527,0.0,NELDER_MEAD
2977,1,,2978,"{'gammas': array([-2.46838268]), 'betas': array([-0.47675128])}",-0.4921056279030193,0.0,NELDER_MEAD
2978,1,,2979,"{'gammas': array([-2.4970573]), 'betas': array([-0.47374034])}",-0.4905938803094265,0.0,NELDER_MEAD
2979,1,,2980,"{'gammas': array([-2.45716066]), 'betas': array([-0.48237631])}",-0.49217161252926445,0.0,NELDER_MEAD
2980,1,,2981,"{'gammas': array([-2.45300695]), 'betas': array([-0.47688357])}",-0.4919913445262556,0.0,NELDER_MEAD
2981,1,,2982,"{'gammas': array([-2.46765404]), 'betas': array([-0.48090391])}",-0.4921594722263461,0.0,NELDER_MEAD
2982,1,,2983,"{'gammas': array([-2.45643202]), 'betas': array([-0.48652894])}",-0.4921130965394793,0.0,NELDER_MEAD
2983,1,,2984,"{'gammas': array([-2.45941968]), 'betas': array([-0.48408453])}",-0.49217959401043665,0.0,NELDER_MEAD
2984,1,,2985,"{'gammas': array([-2.44892631]), 'betas': array([-0.48555693])}",-0.4919744069781046,0.0,NELDER_MEAD
2985,1,,2986,"{'gammas': array([-2.4629721]), 'betas': array([-0.48206717])}",-0.49219841476425696,0.0,NELDER_MEAD
2986,1,,2987,"{'gammas': array([-2.46523112]), 'betas': array([-0.48377538])}",-0.4921657466641811,0.0,NELDER_MEAD
2987,1,,2988,"{'gammas': array([-2.45917828]), 'betas': array([-0.48272608])}",-0.49218956052339796,0.0,NELDER_MEAD
2988,1,,2989,"{'gammas': array([-2.4627307]), 'betas': array([-0.48070872])}",-0.4921986420060488,0.0,NELDER_MEAD
2989,1,,2990,"{'gammas': array([-2.46438621]), 'betas': array([-0.47902081])}",-0.49217975164194205,0.0,NELDER_MEAD
2990,1,,2991,"{'gammas': array([-2.46652453]), 'betas': array([-0.48004981])}",-0.49217251126113426,0.0,NELDER_MEAD
2991,1,,2992,"{'gammas': array([-2.46101484]), 'betas': array([-0.48205701])}",-0.4921994871652906,0.0,NELDER_MEAD
2992,1,,2993,"{'gammas': array([-2.46077344]), 'betas': array([-0.48069856])}",-0.4921959419602192,0.0,NELDER_MEAD
2993,1,,2994,"{'gammas': array([-2.46242244]), 'betas': array([-0.48172502])}",-0.492200555534478,0.0,NELDER_MEAD
2994,1,,2995,"{'gammas': array([-2.46070658]), 'betas': array([-0.48307331])}",-0.49219394010591266,0.0,NELDER_MEAD
2995,1,,2996,"{'gammas': array([-2.46222467]), 'betas': array([-0.48129987])}",-0.4922007455114146,0.0,NELDER_MEAD
2996,1,,2997,"{'gammas': array([-2.46363227]), 'betas': array([-0.48096787])}",-0.492197095130121,0.0,NELDER_MEAD
2997,1,,2998,"{'gammas': array([-2.4616692]), 'betas': array([-0.48178473])}",-0.4922007813109345,0.0,NELDER_MEAD
2998,1,,2999,"{'gammas': array([-2.46147143]), 'betas': array([-0.48135958])}",-0.49220043805909697,0.0,NELDER_MEAD
2999,1,,3000,"{'gammas': array([-2.46218469]), 'betas': array([-0.48163366])}",-0.49220088680815477,0.0,NELDER_MEAD
3000,1,,3001,"{'gammas': array([-2.46162921]), 'betas': array([-0.48211852])}",-0.49220010378627665,0.0,NELDER_MEAD
3001,1,,3002,"{'gammas': array([-2.46207581]), 'betas': array([-0.48150453])}",-0.49220095842000466,0.0,NELDER_MEAD
3002,1,,3003,"{'gammas': array([-2.46259129]), 'betas': array([-0.48135346])}",-0.4922004397117011,0.0,NELDER_MEAD
3003,1,,3004,"{'gammas': array([-2.46189972]), 'betas': array([-0.48167691])}",-0.49220094448219254,0.0,NELDER_MEAD
3004,1,,3005,"{'gammas': array([-2.46179084]), 'betas': array([-0.48154778])}",-0.4922009360205982,0.0,NELDER_MEAD
3005,1,,3006,"{'gammas': array([-2.4618893]), 'betas': array([-0.48156925])}",-0.4922009726632796,0.0,NELDER_MEAD
3006,1,,3007,"{'gammas': array([-2.46206539]), 'betas': array([-0.48139687])}",-0.49220089873262185,0.0,NELDER_MEAD
3007,1,,3008,"{'gammas': array([-2.46194114]), 'betas': array([-0.4816069])}",-0.49220097500618865,0.0,NELDER_MEAD
3008,1,,3009,"{'gammas': array([-2.46175463]), 'betas': array([-0.48167162])}",-0.49220090825496665,0.0,NELDER_MEAD
3009,1,,3010,"{'gammas': array([-2.46199551]), 'betas': array([-0.4815463])}",-0.4922009780401925,0.0,NELDER_MEAD
3010,1,,3011,"{'gammas': array([-2.46204735]), 'betas': array([-0.48158395])}",-0.49220096805746394,0.0,NELDER_MEAD
3011,1,,3012,"{'gammas': array([-2.46192881]), 'betas': array([-0.48157293])}",-0.4922009783288873,0.0,NELDER_MEAD
0,2,,1,"{'gammas': array([-0.51201206, -5.2052225 ]), 'betas': array([ 1.45312594e-05, -2.42844360e+00])}",0.9483560237290207,0.0,NELDER_MEAD
1,2,,2,"{'gammas': array([-0.51201206, -5.2052225 ]), 'betas': array([ 1.52578224e-05, -2.42844360e+00])}",0.9483559000307089,0.0,NELDER_MEAD
2,2,,3,"{'gammas': array([-0.51201206, -5.2052225 ]), 'betas': array([ 1.45312594e-05, -2.54986579e+00])}",1.3682794597330825,0.0,NELDER_MEAD
3,2,,4,"{'gammas': array([-0.53761266, -5.2052225 ]), 'betas': array([ 1.45312594e-05, -2.42844360e+00])}",0.9119091104485177,0.0,NELDER_MEAD
4,2,,5,"{'gammas': array([-0.51201206, -5.46548363]), 'betas': array([ 1.45312594e-05, -2.42844360e+00])}",0.4783024031613722,0.0,NELDER_MEAD
5,2,,6,"{'gammas': array([-0.52481236, -5.33535307]), 'betas': array([ 1.48945409e-05, -2.30702142e+00])}",0.2134576368473313,0.0,NELDER_MEAD
6,2,,7,"{'gammas': array([-0.53121251, -5.40041835]), 'betas': array([ 1.50761817e-05, -2.18559924e+00])}",-0.3025841362041775,0.0,NELDER_MEAD
7,2,,8,"{'gammas': array([-0.53441258, -5.43295099]), 'betas': array([ 1.51670020e-05, -2.30702142e+00])}",0.09309626504106451,0.0,NELDER_MEAD
8,2,,9,"{'gammas': array([-0.54561285, -5.54681523]), 'betas': array([ 1.43950289e-05, -2.24631033e+00])}",-0.13499592684144296,0.0,NELDER_MEAD
9,2,,10,"{'gammas': array([-0.52401234, -5.71761159]), 'betas': array([ 1.50534766e-05, -2.15524370e+00])}",-0.08516453854817072,0.0,NELDER_MEAD
10,2,,11,"{'gammas': array([-0.55561308, -5.58341445]), 'betas': array([ 1.53145851e-05, -2.01864375e+00])}",-0.3756049249736053,0.0,NELDER_MEAD
11,2,,12,"{'gammas': array([-0.5774136 , -5.64237986]), 'betas': array([ 1.57062480e-05, -1.81374382e+00])}",-0.15378889971417556,0.0,NELDER_MEAD
12,2,,13,"{'gammas': array([-0.54381281, -5.69117882]), 'betas': array([ 1.47526341e-05, -1.99587709e+00])}",-0.13905833756103514,0.0,NELDER_MEAD
13,2,,14,"{'gammas': array([-0.56411328, -5.39330183]), 'betas': array([ 1.47157383e-05, -2.06797151e+00])}",-0.6017839889540173,0.0,NELDER_MEAD
14,2,,15,"{'gammas': array([-0.58416376, -5.23114695]), 'betas': array([ 1.45468692e-05, -2.02433541e+00])}",-0.7698884884214041,0.0,NELDER_MEAD
15,2,,16,"{'gammas': array([-0.56178823, -5.40626406]), 'betas': array([ 1.54501062e-05, -1.86591741e+00])}",-0.7040811235362656,0.0,NELDER_MEAD
16,2,,17,"{'gammas': array([-0.57257598, -5.11944308]), 'betas': array([ 1.54412370e-05, -2.05137082e+00])}",-0.6985266026291872,0.0,NELDER_MEAD
17,2,,18,"{'gammas': array([-0.60585802, -5.26971592]), 'betas': array([ 1.53002171e-05, -1.79453445e+00])}",-0.721536956097732,0.0,NELDER_MEAD
18,2,,19,"{'gammas': array([-0.60657991, -4.92987055]), 'betas': array([ 1.50546296e-05, -1.84943530e+00])}",-0.8721368826011282,0.0,NELDER_MEAD
19,2,,20,"{'gammas': array([-0.63206332, -4.60309861]), 'betas': array([ 1.49246518e-05, -1.76483107e+00])}",-0.5500428865204673,0.0,NELDER_MEAD
20,2,,21,"{'gammas': array([-0.60661897, -5.29905566]), 'betas': array([ 1.47346740e-05, -1.71574047e+00])}",-0.5025030717651985,0.0,NELDER_MEAD
21,2,,22,"{'gammas': array([-0.58108673, -5.16434623]), 'betas': array([ 1.52645962e-05, -1.96746323e+00])}",-0.8785209805402644,0.0,NELDER_MEAD
22,2,,23,"{'gammas': array([-0.62705598, -4.89127577]), 'betas': array([ 1.46330499e-05, -1.95196678e+00])}",-0.8319092022129465,0.0,NELDER_MEAD
23,2,,24,"{'gammas': array([-0.59358517, -4.83860383]), 'betas': array([ 1.44493554e-05, -2.10206591e+00])}",-0.3773010869156753,0.0,NELDER_MEAD
24,2,,25,"{'gammas': array([-0.6027898, -5.1619379]), 'betas': array([ 1.50875016e-05, -1.87141731e+00])}",-0.9026705023702549,0.0,NELDER_MEAD
25,2,,26,"{'gammas': array([-0.62459245, -4.84256827]), 'betas': array([ 1.54730195e-05, -1.79580590e+00])}",-0.7698448881396154,0.0,NELDER_MEAD
26,2,,27,"{'gammas': array([-0.59427093, -5.13400228]), 'betas': array([ 1.47784068e-05, -1.96720303e+00])}",-0.8804111631531499,0.0,NELDER_MEAD
27,2,,28,"{'gammas': array([-0.56530771, -5.30380271]), 'betas': array([ 1.54595172e-05, -1.87579265e+00])}",-0.833874934062143,0.0,NELDER_MEAD
28,2,,29,"{'gammas': array([-0.58074478, -5.20067098]), 'betas': array([ 1.52529004e-05, -1.89483619e+00])}",-0.9049993868519053,0.0,NELDER_MEAD
29,2,,30,"{'gammas': array([-0.57286621, -5.40060814]), 'betas': array([ 1.51370729e-05, -2.00102459e+00])}",-0.6822990963916225,0.0,NELDER_MEAD
30,2,,31,"{'gammas': array([-0.59815148, -5.04755495]), 'betas': array([ 1.50752404e-05, -1.88733262e+00])}",-0.9238013027008861,0.0,NELDER_MEAD
31,2,,32,"{'gammas': array([-0.60689177, -5.10773683]), 'betas': array([ 1.48324284e-05, -1.84293135e+00])}",-0.8935398253054444,0.0,NELDER_MEAD
32,2,,33,"{'gammas': array([-0.60001799, -5.12494804]), 'betas': array([ 1.53456286e-05, -1.78105570e+00])}",-0.7856983803851925,0.0,NELDER_MEAD
33,2,,34,"{'gammas': array([-0.59570769, -5.13173872]), 'betas': array([ 1.49202122e-05, -1.92066620e+00])}",-0.9195133331352165,0.0,NELDER_MEAD
34,2,,35,"{'gammas': array([-0.58180511, -5.16321445]), 'betas': array([ 1.53354990e-05, -1.94419481e+00])}",-0.9024525861049554,0.0,NELDER_MEAD
35,2,,36,"{'gammas': array([-0.58807678, -5.14934504]), 'betas': array([ 1.52097313e-05, -1.91887895e+00])}",-0.9183712338089727,0.0,NELDER_MEAD
36,2,,37,"{'gammas': array([-0.57855056, -5.10271695]), 'betas': array([ 1.51415405e-05, -1.93943966e+00])}",-0.9092359373769561,0.0,NELDER_MEAD
37,2,,38,"{'gammas': array([-0.59949848, -5.01500685]), 'betas': array([ 1.49204619e-05, -1.93832253e+00])}",-0.8954304446291124,0.0,NELDER_MEAD
38,2,,39,"{'gammas': array([-0.5854332 , -5.15425495]), 'betas': array([ 1.51697908e-05, -1.90570777e+00])}",-0.9205310811001385,0.0,NELDER_MEAD
39,2,,40,"{'gammas': array([-0.60513402, -5.13872988]), 'betas': array([ 1.50459468e-05, -1.87685311e+00])}",-0.9132696091785135,0.0,NELDER_MEAD
40,2,,41,"{'gammas': array([-0.59848815, -5.12972665]), 'betas': array([ 1.50698452e-05, -1.89249975e+00])}",-0.9224874121069008,0.0,NELDER_MEAD
41,2,,42,"{'gammas': array([-0.60081349, -5.08229259]), 'betas': array([ 1.49078130e-05, -1.88422422e+00])}",-0.925690886539813,0.0,NELDER_MEAD
42,2,,43,"{'gammas': array([-0.60718185, -5.04876637]), 'betas': array([ 1.47568538e-05, -1.86689686e+00])}",-0.9177052207970569,0.0,NELDER_MEAD
43,2,,44,"{'gammas': array([-0.59573547, -5.07517585]), 'betas': array([ 1.51911325e-05, -1.86421598e+00])}",-0.9167054783527309,0.0,NELDER_MEAD
44,2,,45,"{'gammas': array([-0.59571464, -5.117598  ]), 'betas': array([ 1.49879423e-05, -1.90655365e+00])}",-0.9251044289354508,0.0,NELDER_MEAD
45,2,,46,"{'gammas': array([-0.61115068, -5.03433115]), 'betas': array([ 1.48506297e-05, -1.87959734e+00])}",-0.9220912427572996,0.0,NELDER_MEAD
46,2,,47,"{'gammas': array([-0.60472131, -5.0643121 ]), 'betas': array([ 1.49304200e-05, -1.88612495e+00])}",-0.9258864917343632,0.0,NELDER_MEAD
47,2,,48,"{'gammas': array([-0.60121231, -5.02615217]), 'betas': array([ 1.48808626e-05, -1.88961797e+00])}",-0.9206465081701412,0.0,NELDER_MEAD
48,2,,49,"{'gammas': array([-0.59916919, -5.10383303]), 'betas': array([ 1.50225996e-05, -1.89177930e+00])}",-0.9261427569687508,0.0,NELDER_MEAD
49,2,,50,"{'gammas': array([-0.60205783, -5.13646291]), 'betas': array([ 1.48491470e-05, -1.89700844e+00])}",-0.9207163094279377,0.0,NELDER_MEAD
50,2,,51,"{'gammas': array([-0.59912807, -5.06978194]), 'betas': array([ 1.50187171e-05, -1.88975158e+00])}",-0.9264690371498453,0.0,NELDER_MEAD
51,2,,52,"{'gammas': array([-0.60620139, -5.04251183]), 'betas': array([ 1.49518325e-05, -1.86938638e+00])}",-0.9183845013442227,0.0,NELDER_MEAD
52,2,,53,"{'gammas': array([-0.59833633, -5.09882646]), 'betas': array([ 1.49789148e-05, -1.89726183e+00])}",-0.9270140965766447,0.0,NELDER_MEAD
53,2,,54,"{'gammas': array([-0.59986396, -5.08608417]), 'betas': array([ 1.50675127e-05, -1.89823461e+00])}",-0.9273558058153623,0.0,NELDER_MEAD
54,2,,55,"{'gammas': array([-0.59938919, -5.08797996]), 'betas': array([ 1.51473626e-05, -1.90523980e+00])}",-0.9267455205899753,0.0,NELDER_MEAD
55,2,,56,"{'gammas': array([-0.59352746, -5.1149507 ]), 'betas': array([ 1.51134521e-05, -1.90238871e+00])}",-0.9260314988593221,0.0,NELDER_MEAD
56,2,,57,"{'gammas': array([-0.59632593, -5.10229105]), 'betas': array([ 1.50676941e-05, -1.89832277e+00])}",-0.9269410856781326,0.0,NELDER_MEAD
57,2,,58,"{'gammas': array([-0.59765795, -5.07465878]), 'betas': array([ 1.50438198e-05, -1.90000609e+00])}",-0.9269132416584271,0.0,NELDER_MEAD
58,2,,59,"{'gammas': array([-0.59696401, -5.11114829]), 'betas': array([ 1.50602537e-05, -1.90716107e+00])}",-0.9255416447890239,0.0,NELDER_MEAD
59,2,,60,"{'gammas': array([-0.59858706, -5.08012353]), 'betas': array([ 1.50291012e-05, -1.89410395e+00])}",-0.9272262310779525,0.0,NELDER_MEAD
60,2,,61,"{'gammas': array([-0.59889868, -5.10900382]), 'betas': array([ 1.50277917e-05, -1.89395549e+00])}",-0.9259133264185655,0.0,NELDER_MEAD
61,2,,62,"{'gammas': array([-0.59796813, -5.08324504]), 'betas': array([ 1.50398128e-05, -1.89849344e+00])}",-0.9273216897478994,0.0,NELDER_MEAD
62,2,,63,"{'gammas': array([-0.60105181, -5.07184855]), 'betas': array([ 1.49899767e-05, -1.89572414e+00])}",-0.9270823726068673,0.0,NELDER_MEAD
63,2,,64,"{'gammas': array([-0.60039915, -5.06182419]), 'betas': array([ 1.50842868e-05, -1.89601624e+00])}",-0.9263309612436514,0.0,NELDER_MEAD
64,2,,65,"{'gammas': array([-0.59885203, -5.08957589]), 'betas': array([ 1.50052578e-05, -1.89695043e+00])}",-0.927331242426258,0.0,NELDER_MEAD
65,2,,66,"{'gammas': array([-0.59658378, -5.09766577]), 'betas': array([ 1.50808656e-05, -1.89816707e+00])}",-0.9271648328913742,0.0,NELDER_MEAD
66,2,,67,"{'gammas': array([-0.59770079, -5.09121146]), 'betas': array([ 1.50581434e-05, -1.89755634e+00])}",-0.9273264461992361,0.0,NELDER_MEAD
67,2,,68,"{'gammas': array([-0.5986054 , -5.09493476]), 'betas': array([ 1.50562621e-05, -1.90151346e+00])}",-0.92706937387787,0.0,NELDER_MEAD
68,2,,69,"{'gammas': array([-0.59859164, -5.08382634]), 'betas': array([ 1.50358914e-05, -1.89595633e+00])}",-0.9273464243788831,0.0,NELDER_MEAD
69,2,,70,"{'gammas': array([-0.59953608, -5.09210389]), 'betas': array([ 1.50435899e-05, -1.89585541e+00])}",-0.9272201002866155,0.0,NELDER_MEAD
70,2,,71,"{'gammas': array([-0.59836012, -5.08545975]), 'betas': array([ 1.50407570e-05, -1.89783393e+00])}",-0.9273626836420991,0.0,NELDER_MEAD
71,2,,72,"{'gammas': array([-0.60013309, -5.08126161]), 'betas': array([ 1.50165662e-05, -1.89693131e+00])}",-0.9273475990882225,0.0,NELDER_MEAD
72,2,,73,"{'gammas': array([-0.59962237, -5.07874005]), 'betas': array([ 1.50751059e-05, -1.89752766e+00])}",-0.9272823412726067,0.0,NELDER_MEAD
73,2,,74,"{'gammas': array([-0.59904462, -5.08686693]), 'betas': array([ 1.50227198e-05, -1.89709474e+00])}",-0.9273629796793577,0.0,NELDER_MEAD
74,2,,75,"{'gammas': array([-0.60010925, -5.0860099 ]), 'betas': array([ 1.50378865e-05, -1.89909097e+00])}",-0.9273326916242728,0.0,NELDER_MEAD
75,2,,76,"{'gammas': array([-0.59897104, -5.08437223]), 'betas': array([ 1.50363902e-05, -1.89673999e+00])}",-0.9273635046566967,0.0,NELDER_MEAD
76,2,,77,"{'gammas': array([-0.59798678, -5.09012993]), 'betas': array([ 1.50671237e-05, -1.89802032e+00])}",-0.9273377640093845,0.0,NELDER_MEAD
77,2,,78,"{'gammas': array([-0.59959651, -5.08347869]), 'betas': array([ 1.50292056e-05, -1.89720356e+00])}",-0.9273636066972548,0.0,NELDER_MEAD
78,2,,79,"{'gammas': array([-0.59812219, -5.08400463]), 'betas': array([ 1.49970236e-05, -1.89620150e+00])}",-0.9273488929607104,0.0,NELDER_MEAD
79,2,,80,"{'gammas': array([-0.59942852, -5.08556429]), 'betas': array([ 1.50498904e-05, -1.89772633e+00])}",-0.9273654286099051,0.0,NELDER_MEAD
80,2,,81,"{'gammas': array([-0.60016023, -5.08468132]), 'betas': array([ 1.50283460e-05, -1.89654838e+00])}",-0.9273625218664516,0.0,NELDER_MEAD
81,2,,82,"{'gammas': array([-0.59881015, -5.08526514]), 'betas': array([ 1.50376543e-05, -1.89751254e+00])}",-0.9273665959333192,0.0,NELDER_MEAD
82,2,,83,"{'gammas': array([-0.59935849, -5.08247325]), 'betas': array([ 1.50538504e-05, -1.89749647e+00])}",-0.9273506729835043,0.0,NELDER_MEAD
83,2,,84,"{'gammas': array([-0.59912309, -5.08576851]), 'betas': array([ 1.50305025e-05, -1.89719517e+00])}",-0.9273675398968827,0.0,NELDER_MEAD
84,2,,85,"{'gammas': array([-0.59950809, -5.08566609]), 'betas': array([ 1.50372362e-05, -1.89807882e+00])}",-0.9273607769669385,0.0,NELDER_MEAD
85,2,,86,"{'gammas': array([-0.59910531, -5.08469569]), 'betas': array([ 1.50366017e-05, -1.89707469e+00])}",-0.927366809874238,0.0,NELDER_MEAD
86,2,,87,"{'gammas': array([-0.59863701, -5.08716812]), 'betas': array([ 1.50481189e-05, -1.89755081e+00])}",-0.9273638833405329,0.0,NELDER_MEAD
87,2,,88,"{'gammas': array([-0.59887689, -5.08624577]), 'betas': array([ 1.50433906e-05, -1.89746400e+00])}",-0.927366802463673,0.0,NELDER_MEAD
88,2,,89,"{'gammas': array([-0.5985292 , -5.08542327]), 'betas': array([ 1.50241841e-05, -1.89689687e+00])}",-0.9273664044224122,0.0,NELDER_MEAD
89,2,,90,"{'gammas': array([-0.59875403, -5.08545852]), 'betas': array([ 1.50306107e-05, -1.89710424e+00])}",-0.9273676316708325,0.0,NELDER_MEAD
90,2,,91,"{'gammas': array([-0.59911951, -5.0858191 ]), 'betas': array([ 1.50328984e-05, -1.89690651e+00])}",-0.9273661586138114,0.0,NELDER_MEAD
91,2,,92,"{'gammas': array([-0.59888749, -5.08540363]), 'betas': array([ 1.50364653e-05, -1.89736103e+00])}",-0.9273676476941102,0.0,NELDER_MEAD
92,2,,93,"{'gammas': array([-0.59905806, -5.08441741]), 'betas': array([ 1.50236995e-05, -1.89690357e+00])}",-0.9273650936150264,0.0,NELDER_MEAD
93,2,,94,"{'gammas': array([-0.59892218, -5.08578868]), 'betas': array([ 1.50384678e-05, -1.89732389e+00])}",-0.927367791654546,0.0,NELDER_MEAD
94,2,,95,"{'gammas': array([-0.59873809, -5.08651398]), 'betas': array([ 1.50314214e-05, -1.89741747e+00])}",-0.9273665677254206,0.0,NELDER_MEAD
95,2,,96,"{'gammas': array([-0.5990135 , -5.08515026]), 'betas': array([ 1.50353066e-05, -1.89716039e+00])}",-0.9273676788589809,0.0,NELDER_MEAD
